D_abs2,f0_Hz,Q
0.03966666666666667,59.99942675149086,3317.490146116654
0.03983333333333334,59.99917725028284,3317.4763506881995
0.04000000000000001,59.99892775218736,3317.462555431844
0.04016666666666667,59.99867825720437,3317.448760347584
0.04033333333333334,59.99842876533379,3317.434965435416
0.04050000000000001,59.99817927657557,3317.421170695336
0.04066666666666667,59.99792979092964,3317.407376127341
0.04083333333333334,59.99768030839592,3317.3935817314273
0.04100000000000001,59.997430828974366,3317.3797875075907
0.04116666666666667,59.9971813526649,3317.365993455828
0.04133333333333334,59.99693187946748,3317.3521995761366
0.0415,59.99668240938201,3317.3384058685115
0.04166666666666667,59.99643294240844,3317.3246123329495
0.04183333333333334,59.99618347854671,3317.310818969447
0.042,59.99593401779675,3317.297025778001
0.04216666666666667,59.99568456015849,3317.283232758607
0.04233333333333334,59.99543510563187,3317.2694399112625
0.0425,59.99518565421683,3317.2556472359634
0.04266666666666667,59.99493620591329,3317.241854732705
0.04283333333333334,59.994686760721216,3317.2280624014857
0.043000000000000003,59.99443731864051,3317.2142702423007
0.04316666666666667,59.99418787967113,3317.200478255147
0.04333333333333334,59.993938443813,3317.1866864400213
0.043500000000000004,59.99368901106605,3317.172894796918
0.04366666666666667,59.99343958143023,3317.1591033258364
0.04383333333333334,59.99319015490546,3317.145312026771
0.044000000000000004,59.9929407314917,3317.131520899719
0.044166666666666674,59.992691311188864,3317.1177299446763
0.044333333333333336,59.99244189399688,3317.1039391616396
0.044500000000000005,59.992192479915715,3317.090148550606
0.044666666666666674,59.991943068945275,3317.0763581115707
0.044833333333333336,59.99169366108551,3317.062567844531
0.045000000000000005,59.99144425633634,3317.048777749482
0.045166666666666674,59.991194854697724,3317.0349878264224
0.04533333333333334,59.990945456169584,3317.021198075347
0.045500000000000006,59.990696060751844,3317.007408496252
0.045666666666666675,59.990446668444456,3316.993619089135
0.04583333333333334,59.990197279247354,3316.9798298539918
0.046000000000000006,59.98994789316046,3316.9660407908186
0.046166666666666675,59.989698510183736,3316.9522518996123
0.04633333333333334,59.98944913031709,3316.938463180369
0.04650000000000001,59.98919975356047,3316.9246746330855
0.046666666666666676,59.9889503799138,3316.9108862577573
0.04683333333333334,59.988701009377046,3316.8970980543822
0.04700000000000001,59.9884516419501,3316.8833100229554
0.047166666666666676,59.988202277632936,3316.8695221634744
0.04733333333333334,59.98795291642547,3316.855734475935
0.04750000000000001,59.98770355832763,3316.841946960333
0.04766666666666667,59.98745420333937,3316.828159616666
0.04783333333333334,59.98720485146062,3316.8143724449305
